type,neighborhood,address,price,geo,beds,baths,sqft,url,work_time,work_directions,work_lines,friend_time,friend_directions,friend_lines
Rental Unit,Rego Park,97-45 63 Drive #6J,"$2,395","40.73106879,-73.85921779",1 Bed,1 Bath,,https://streeteasy.com/building/97_45-63-drive-rego_park/6j?featured=1,57.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (23 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,44.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (9 stops) 7: Exit the 36 St Station. 8: Walk west on Northern Boulevard/NY 25A. 9: Turn right onto 39th Avenue. 10: Enter the 39 Av Station. 11: Take the N toward Astoria - Ditmars Blvd. (5 stops) 12: Exit the Astoria - Ditmars Blvd Station. 13: Walk southeast on Ditmars Boulevard. 14: Turn left onto 35th Street. 15: Your destination is on the right. ,2
Co-op,Hudson Heights,340 Haven Avenue #2D,"$2,200","40.85110092,-73.94159698",1 Bed,1 Bath,,https://streeteasy.com/building/lafayette-gardens-340-haven-avenue-new_york/2d?featured=1,47.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the A toward Far Rockaway - Mott Av. (11 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,71.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (15 stops) 5: Exit the 50 St Station. 6: Walk southwest on Broadway. 7: Turn left onto West 49th Street. 8: Enter the 49 St Station. 9: Take the W toward Astoria - Ditmars Blvd. (10 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Fort Hamilton,137 88th Street #3C,"$1,625","40.62320563,-74.03556193",1 Bed,1 Bath,,https://streeteasy.com/building/147-88-street-brooklyn/3c,54.0,1: Walk east on 88th Street. 2: Turn left onto 4th Avenue. 3: Enter the 86 St Station. 4: Take the R toward Forest Hills - 71 Av. (18 stops) 5: Exit the City Hall Station. 6: Walk southeast on Steve Flanders Square. 7: Your destination is on the left. ,1,85.0,1: Walk east on 88th Street. 2: Turn left onto 4th Avenue. 3: Enter the 86 St Station. 4: Take the R toward Forest Hills - 71 Av. (11 stops) 5: Transfer to take the N toward Astoria - Ditmars Blvd. (15 stops) 6: Exit the Astoria - Ditmars Blvd Station. 7: Walk southeast on Ditmars Boulevard. 8: Turn left onto 35th Street. 9: Your destination is on the right. ,2
Rental Unit,Bay Ridge,7520 Ridge Boulevard #1E,"$1,600","40.63168011,-74.03102697",Studio,1 Bath,,https://streeteasy.com/building/7520-ridge-boulevard-brooklyn/1e,54.0,1: Walk east on 76th Street. 2: Enter the 77 St Station. 3: Take the R toward Forest Hills - 71 Av. (17 stops) 4: Exit the City Hall Station. 5: Walk southeast on Steve Flanders Square. 6: Your destination is on the left. ,1,85.0,1: Walk east on 76th Street. 2: Enter the 77 St Station. 3: Take the R toward Forest Hills - 71 Av. (10 stops) 4: Transfer to take the N toward Astoria - Ditmars Blvd. (15 stops) 5: Exit the Astoria - Ditmars Blvd Station. 6: Walk southeast on Ditmars Boulevard. 7: Turn left onto 35th Street. 8: Your destination is on the right. ,2
Rental Unit,Murray Hill (Queens),144-45 35th Avenue #1D,"$1,650","40.76645219,-73.82209298",Studio,1 Bath,550.0,https://streeteasy.com/building/144_45-35-avenue-flushing/1d,67.0,1: Walk west on 35th Avenue. 2: Turn left onto Parsons Boulevard. 3: Take the QM3 toward MIDTOWN 57 ST via 6 AV. (4 stops) 4: Walk southwest on 6th Avenue/Avenue of the Americas. 5: Enter the 34 St - Herald Sq Station. 6: Take the W toward Whitehall St. (7 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,2,65.0,1: Walk west on 35th Avenue. 2: Turn left onto Union Street. 3: Turn right onto Northern Boulevard/NY 25A. 4: Take the Q19 toward ASTORIA 2 ST via ASTORIA BL. (12 stops) 5: Transfer to take the Q69 toward LI CITY QUEENS PLZ via DITMARS BL via 21 ST. (12 stops) 6: Walk northeast on 35th Street. 7: Your destination is on the right. ,2
Rental Unit,Astoria,25-16 33rd Street #21,"$2,200","40.76948852,-73.91731884",1 Bed,1 Bath,700.0,https://streeteasy.com/building/25_16-33-street-astoria/21,43.0,1: Walk northeast on 33rd Street. 2: Turn left onto Hoyt Avenue South/I 278 Truck. 3: Enter the Astoria Blvd Station. 4: Take the W toward Whitehall St. (18 stops) 5: Exit the City Hall Station. 6: Walk southeast on Steve Flanders Square. 7: Your destination is on the left. ,1,12.0,1: Walk northeast on 33rd Street. 2: Turn left onto Hoyt Avenue South/I 278 Truck. 3: Enter the Astoria Blvd Station. 4: Take the W toward Astoria - Ditmars Blvd. (1 stop) 5: Exit the Astoria - Ditmars Blvd Station. 6: Walk southeast on Ditmars Boulevard. 7: Turn left onto 35th Street. 8: Your destination is on the right. ,0
Rental Unit,Kew Gardens,83-46 118th Street #5I,"$1,850","40.70572686,-73.83479218",1 Bed,1 Bath,750.0,https://streeteasy.com/building/83_46-118-street-kew_gardens/5i,63.0,1: Walk south on 118th Street. 2: Turn left onto Babbage Street. 3: Bear right onto Lefferts Boulevard. 4: Turn left onto Jamaica Avenue. 5: Enter the 121 St Station. 6: Take the Z toward Broad St. (16 stops) 7: Exit the Chambers St Station. 8: Walk northwest on Chambers Street. 9: Turn left onto Centre Street. 10: Continue on Steve Flanders Square. 11: Your destination is on the right. ,1,62.0,1: Walk north on 118th Street. 2: Bear left onto Metropolitan Avenue. 3: Take the Q37 toward KEW GARDENS UNION TPK STA via 111 ST. (3 stops) 4: Walk northwest on the walkway. 5: Turn left onto Union Turnpike. 6: Make a left U-turn to stay on Union Turnpike. 7: Enter the Kew Gardens - Union Tpke Station. 8: Take the E toward World Trade Center. (3 stops) 9: Exit the Queens Plaza Station. 10: Walk west on Queens Plaza South. 11: Continue on Queens Plaza South. 12: Turn left onto the walkway. 13: Continue. 14: Turn right onto the walkway. 15: Enter the Queensboro Plaza Station. 16: Take the N toward Astoria - Ditmars Blvd. (6 stops) 17: Exit the Astoria - Ditmars Blvd Station. 18: Walk southeast on Ditmars Boulevard. 19: Turn left onto 35th Street. 20: Your destination is on the right. ,3
Rental Unit,Fort Hamilton,8829 Ft Hamilton Parkway #I2,"$1,600","40.61872884,-74.0253369",Studio,1 Bath,450.0,https://streeteasy.com/building/8829-ft-hamilton-parkway-brooklyn/i2,54.0,1: Walk southwest on Gatling Place. 2: Turn right onto 92nd Street. 3: Turn left onto Fort Hamilton Parkway. 4: Turn right onto 94th Street. 5: Enter the Bay Ridge - 95 St Station. 6: Take the R toward Forest Hills - 71 Av. (19 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,85.0,1: Walk southwest on Gatling Place. 2: Turn right onto 92nd Street. 3: Turn left onto Fort Hamilton Parkway. 4: Turn right onto 94th Street. 5: Enter the Bay Ridge - 95 St Station. 6: Take the R toward Forest Hills - 71 Av. (12 stops) 7: Transfer to take the N toward Astoria - Ditmars Blvd. (15 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,2
Rental Unit,Upper West Side,162 West 80th Street #2H,"$2,400","40.78340149,-73.97750092",Studio,1 Bath,,https://streeteasy.com/building/162-west-80-street-new_york/2h,31.0,1: Walk northwest on West 80th Street. 2: Enter the 79 St Station. 3: Take the 1 toward South Ferry. (1 stop) 4: Transfer to take the 2 toward Flatbush Av - Brooklyn College. (5 stops) 5: Exit the Park Pl Station. 6: Walk southeast on Park Place. 7: Turn left onto Broadway. 8: Turn right onto Steve Flanders Square. 9: Your destination is on the left. ,1,48.0,1: Walk northwest on West 80th Street. 2: Enter the 79 St Station. 3: Take the 1 toward South Ferry. (5 stops) 4: Exit the Times Sq - 42 St Station. 5: Walk southeast on West 41st Street. 6: Enter the Times Sq - 42 St Station. 7: Take the W toward Astoria - Ditmars Blvd. (11 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,2
Co-op,Forest Hills,110-55 72 Road #505,"$1,675","40.72090149,-73.83940125",Studio,1 Bath,,https://streeteasy.com/building/110_55-72-road-forest_hills/505,64.0,1: Walk west on 72nd Road. 2: Turn right onto Queens Boulevard. 3: Turn left onto the walkway. 4: Turn right onto Queens Boulevard/NY 25. 5: Enter the Forest Hills - 71 Av Station. 6: Take the R toward Bay Ridge - 95 St. (25 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,48.0,1: Walk west on 72nd Road. 2: Turn right onto Queens Boulevard. 3: Turn left onto the walkway. 4: Turn right onto Queens Boulevard/NY 25. 5: Enter the Forest Hills - 71 Av Station. 6: Take the E toward World Trade Center. (2 stops) 7: Exit the Queens Plaza Station. 8: Walk west on Queens Plaza South. 9: Continue on Queens Plaza South. 10: Turn left onto the walkway. 11: Continue. 12: Turn right onto the walkway. 13: Enter the Queensboro Plaza Station. 14: Take the W toward Astoria - Ditmars Blvd. (6 stops) 15: Exit the Astoria - Ditmars Blvd Station. 16: Walk southeast on Ditmars Boulevard. 17: Turn left onto 35th Street. 18: Your destination is on the right. ,2
Rental Unit,Rego Park,64-45 Booth Street #309,"$2,100","40.72796348,-73.86066032",1 Bed,1 Bath,975.0,https://streeteasy.com/building/64_45-booth-street-rego_park/309,57.0,1: Walk northwest on Booth Street. 2: Turn right onto 64th Road. 3: Turn left onto Queens Boulevard. 4: Turn right onto the walkway. 5: Turn left onto Queens Boulevard/NY 25. 6: Enter the 63 Dr - Rego Park Station. 7: Take the R toward Bay Ridge - 95 St. (23 stops) 8: Exit the City Hall Station. 9: Walk southeast on Steve Flanders Square. 10: Your destination is on the left. ,1,44.0,1: Walk northwest on Booth Street. 2: Turn right onto 64th Road. 3: Turn left onto Queens Boulevard. 4: Turn right onto the walkway. 5: Turn left onto Queens Boulevard/NY 25. 6: Enter the 63 Dr - Rego Park Station. 7: Take the M toward Middle Village - Metropolitan Av. (9 stops) 8: Exit the 36 St Station. 9: Walk west on Northern Boulevard/NY 25A. 10: Turn right onto 39th Avenue. 11: Enter the 39 Av Station. 12: Take the N toward Astoria - Ditmars Blvd. (5 stops) 13: Exit the Astoria - Ditmars Blvd Station. 14: Walk southeast on Ditmars Boulevard. 15: Turn left onto 35th Street. 16: Your destination is on the right. ,2
Rental Unit,Windsor Terrace,31 Ocean Parkway #12,"$2,390","40.64978599,-73.97412156",1 Bed,1 Bath,,https://streeteasy.com/building/31-ocean-parkway-brooklyn/12,43.0,1: Walk northeast on Ocean Parkway. 2: Turn right onto the walkway. 3: Turn right onto Ocean Parkway. 4: Enter the Fort Hamilton Pkwy Station. 5: Take the G toward Court Sq. (7 stops) 6: Transfer to take the A toward Inwood - 207 St. (4 stops) 7: Exit the Chambers St Station. 8: Walk southeast on Murray Street. 9: Bear right onto Steve Flanders Square. 10: Your destination is on the left. ,2,79.0,1: Walk northeast on Ocean Parkway. 2: Enter the roundabout and take the 2nd exit. 3: Exit the roundabout onto Parkside Avenue. 4: Turn left onto the walkway. 5: Turn right onto the walkway. 6: Turn right onto Ocean Avenue Approach. 7: Enter the Parkside Av Station. 8: Take the Q toward 96 St. (8 stops) 9: Transfer to take the N toward Astoria - Ditmars Blvd. (11 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Bath Beach,8635 21st Avenue #2E,"$1,525","40.6023781,-73.99659328",Studio,1 Bath,500.0,https://streeteasy.com/building/8633-21-avenue-brooklyn/2e,54.0,1: Walk northeast on 21st Avenue. 2: Turn right onto 86th Street. 3: Enter the Bay Pkwy Station. 4: Take the D toward Bedford Park Blvd. (11 stops) 5: Transfer to take the R toward Forest Hills - 71 Av. (7 stops) 6: Exit the City Hall Station. 7: Walk southeast on Steve Flanders Square. 8: Your destination is on the left. ,2,85.0,1: Walk northeast on 21st Avenue. 2: Turn right onto 86th Street. 3: Enter the Bay Pkwy Station. 4: Take the D toward Bedford Park Blvd. (11 stops) 5: Transfer to take the N toward Astoria - Ditmars Blvd. (15 stops) 6: Exit the Astoria - Ditmars Blvd Station. 7: Walk southeast on Ditmars Boulevard. 8: Turn left onto 35th Street. 9: Your destination is on the right. ,2
Co-op,Hudson Heights,340 Haven Avenue #2D,"$2,200","40.85110092,-73.94159698",1 Bed,1 Bath,,https://streeteasy.com/building/lafayette-gardens-340-haven-avenue-new_york/2d?featured=1,47.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the A toward Far Rockaway - Mott Av. (11 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,71.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (15 stops) 5: Exit the 50 St Station. 6: Walk southwest on Broadway. 7: Turn left onto West 49th Street. 8: Enter the 49 St Station. 9: Take the W toward Astoria - Ditmars Blvd. (10 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Rego Park,97-45 63 Drive #6J,"$2,395","40.73106879,-73.85921779",1 Bed,1 Bath,,https://streeteasy.com/building/97_45-63-drive-rego_park/6j?featured=1,57.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (23 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,44.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (9 stops) 7: Exit the 36 St Station. 8: Walk west on Northern Boulevard/NY 25A. 9: Turn right onto 39th Avenue. 10: Enter the 39 Av Station. 11: Take the N toward Astoria - Ditmars Blvd. (5 stops) 12: Exit the Astoria - Ditmars Blvd Station. 13: Walk southeast on Ditmars Boulevard. 14: Turn left onto 35th Street. 15: Your destination is on the right. ,2
Rental Unit,Prospect Park South,1915 Beverley Road #503,"$2,600","40.6447869,-73.9605697",Studio,1 Bath,,https://streeteasy.com/building/1915-beverley-road-brooklyn/503,42.0,1: Walk west on Beverley Road. 2: Enter the Beverley Rd Station. 3: Take the Q toward 96 St. (6 stops) 4: Transfer to take the R toward Forest Hills - 71 Av. (6 stops) 5: Exit the City Hall Station. 6: Walk southeast on Steve Flanders Square. 7: Your destination is on the left. ,2,76.0,1: Walk west on Beverley Road. 2: Enter the Beverley Rd Station. 3: Take the Q toward 96 St. (10 stops) 4: Transfer to take the N toward Astoria - Ditmars Blvd. (11 stops) 5: Exit the Astoria - Ditmars Blvd Station. 6: Walk southeast on Ditmars Boulevard. 7: Turn left onto 35th Street. 8: Your destination is on the right. ,2
Rental Unit,Kew Gardens,125-10 Queens Boulevard #1503,"$1,895","40.7118988,-73.8266983",Studio,1 Bath,,https://streeteasy.com/building/125_10-queens-boulevard-kew_gardens/1503,65.0,1: Walk northeast on 82nd Road. 2: Turn left onto Queens Boulevard/NY 25. 3: Turn left onto the walkway. 4: Turn left onto Union Turnpike. 5: Make a left U-turn to stay on Union Turnpike. 6: Enter the Kew Gardens - Union Tpke Station. 7: Take the E toward World Trade Center. (16 stops) 8: Exit the World Trade Center Station. 9: Walk southeast on Barclay Street. 10: Turn left onto Broadway. 11: Turn right onto Steve Flanders Square. 12: Your destination is on the left. ,1,59.0,1: Walk northeast on 82nd Road. 2: Turn left onto Queens Boulevard/NY 25. 3: Turn left onto the walkway. 4: Turn left onto Union Turnpike. 5: Make a left U-turn to stay on Union Turnpike. 6: Enter the Kew Gardens - Union Tpke Station. 7: Take the E toward World Trade Center. (3 stops) 8: Exit the Queens Plaza Station. 9: Walk west on Queens Plaza South. 10: Continue on Queens Plaza South. 11: Turn left onto the walkway. 12: Continue. 13: Turn right onto the walkway. 14: Enter the Queensboro Plaza Station. 15: Take the W toward Astoria - Ditmars Blvd. (6 stops) 16: Exit the Astoria - Ditmars Blvd Station. 17: Walk southeast on Ditmars Boulevard. 18: Turn left onto 35th Street. 19: Your destination is on the right. ,2
Rental Unit,Kew Gardens Hills,150-45 72 Road #1HH,"$1,999","40.72792219,-73.81566181",1 Bed,1 Bath,,https://streeteasy.com/building/150_45-72-road-flushing/1hh,81.0,1: Walk east on 72nd Road. 2: Turn left onto Kissena Boulevard. 3: Take the Q64 toward FOREST HILLS 71 AV STA via JEWEL AV via 69 RD. (12 stops) 4: Walk southwest on 71st Avenue. 5: Turn right onto Queens Boulevard/NY 25. 6: Enter the Forest Hills - 71 Av Station. 7: Take the R toward Bay Ridge - 95 St. (25 stops) 8: Exit the City Hall Station. 9: Walk southeast on Steve Flanders Square. 10: Your destination is on the left. ,2,79.0,1: Walk east on 72nd Road. 2: Turn right onto Kissena Boulevard. 3: Turn right onto the walkway. 4: Take the Q25 toward JAMAICA LIRR STA-AIRTRAIN via KISSENA BL via PARSONS BL. (12 stops) 5: Enter the Parsons Blvd Station. 6: Take the F toward Coney Island - Stillwell Av. (9 stops) 7: Exit the Lexington Av/63 St Station. 8: Walk southwest on Lexington Avenue. 9: Enter the Lexington Av/59 St Station. 10: Take the N toward Astoria - Ditmars Blvd. (7 stops) 11: Exit the Astoria - Ditmars Blvd Station. 12: Walk southeast on Ditmars Boulevard. 13: Turn left onto 35th Street. 14: Your destination is on the right. ,3
